MAIN_ID ID_NAME IDS ID_NGC ID_M ID_HD RA DEC OTYPE_V SP_TYPE PLX_VALUE Z_VALUE FLUX_V
"* iot Leo A" 0 "BD+11  2348A|* iot Leo A|** STF 1536A|ADS  8148 A|CCDM J11239+1032A|CSI+11  2348  2|GJ   426.1 A|GJ  9359 A|IDS 11187+1105 A|TYC  858-1221-1|WDS J11239+1032A" 0 0 0 "11 23 55.459" "+10 31 46.36" "High proper-motion Star" F1IV 0.0 0.0 4.059999942779541
"* iot Vir" "NAME Syrma" "LTT  5603|* iot Vir|*  99 Vir|BD-05  3843|Ci 20  842|CSV   7112|2EUVE J1416-05.9|EUVE J1416-05.9|FK5  525|GC 19244|GCRV  8342|GEN# +1.00124850|GJ  9473|HD 124850|HIC  69701|HIP  69701|HR  5338|IRAS 14133-0545|IRC -10302|JP11  2484|2MASS J14160086-0600016|N30 3230|NAME Syrma|NLTT 36758|NSV  6604|PLX 3241|PLX 3241.00|PMC 90-93   375|PPM 197358|RAVE J141600.9-060002|RBS  1359|2RE J1415-055|2RE J141559-055905|ROT  2043|1RXS J141600.9-055955|SACS 306|SAO 139824|SKY# 26035|TD1 17349|TYC 4982-1645-1|UBV   12546|UBV M  20072|uvby98 100124850|WEB 12135|YZ  95  5069" 0 0 "HD 124850" "14 16 00.8695" "-06 00 01.963" "High proper-motion Star" F7III 44.97 4.2e-05 4.079999923706055
"* tau03 Eri" 0 "*  11 Eri|* tau03 Eri|CD-24  1387|CPD-24   358|FK5 1085|GC  3649|GCRV  1692|GEN# +1.00018978|GJ   121|GJ   121.0|GSC 06438-01110|HD  18978|HIC  14146|HIP  14146|HR   919|IRAS 03001-2349|JP11   744|2MASS J03022353-2337281|N30  625|PLX  633|PLX  633.00|PMC 90-93   717|PPM 245730|Renson 4760|ROT   412|SAO 168249|SKY#  4556|SRS  31085|TD1  1869|TYC 6438-1110-1|UBV    2962|UBV M   9306|uvby98 100018978|WEB  2783|YZ 113  1410" 0 0 "HD 18978" "03 02 23.4993" "-23 37 28.093" "High proper-motion Star" A3IV-V 36.8 -3.3e-05 4.090000152587891
"* del Hyi" 0 "* del Hyi|CPC 21.1   339|CPD-69   113|FK5 1065|GC  2872|GCRV  1351|GEN# +1.00015008|GJ  9080|GJ    97.1|GSC 09144-01688|HD  15008|HIC  11001|HIP  11001|HR   705|IRAS 02208-6853|JP11   648|2MASS J02214494-6839338|N30  485|PLX  492|PLX  492.00|PPM 352886|SAO 248545|SKY#  3489|TD1  1411|TYC 9144-1688-1|UBV    2490|UBV M   8942|uvby98 100015008|WEB  2313" 0 0 "HD 15008" "02 21 44.9428" "-68 39 33.903" "High proper-motion Star" A2V 23.35 2e-05 4.090000152587891
"* ups And" "NAME Titawin" "NAME Titawin|* ups And|*  50 And|** LWR    1A|** STT  554A|** BUP   23A|AG+41  159|ASCC  379022|BD+40   332|CCDM J01367+4125A|Ci 20  110|CSI+40   332  1|EUVE J0136+41.4|FK5 1045|GC  1948|GCRV   905|GEN# +1.00009826|GJ    61|HD   9826|HIC   7513|HIP   7513|HR   458|IDS 01310+4054 A|IRAS 01338+4109|IRC +40024|JP11   511|LSPM J0136+4124|LTT 10561|2MASS J01364784+4124200|N30  327|NLTT  5367|PLX  331|PLX  331.00|PMC 90-93   684|PPM  44216|ROT   224|1RXS J013648.6+412353|SAO  37362|SBC7    57|SKY#  2422|SPOCS   85|TD1   910|TYC 2822-2210-1|UBV    1655|UBV M   8293|USNO-B1.0 1314-00029181|uvby98 100009826|WDS J01368+4124A|WEB  1608|[HFE83]   88" 0 0 "HD 9826" "01 36 47.8421" "+41 24 19.644" "Spectroscopic binary" F9V 74.12 -9.5e-05 4.099999904632568
"* tet Per" 0 "LTT 10894|* tet Per|*  13 Per|** STF  296A|ADS  2081 A|AG+49  316|ASCC  308753|BD+48   746|CCDM J02441+4913A|CSI+48   746  1|FK5   93|GC  3277|GCRV  1537|GEN# +1.00016895J|GJ   107 A|HD  16895|HIC  12777|HIP  12777|HR   799|IDS 02374+4848 A|IRC +50072|JP11   687|LSPM J0244+4913E|2MASS J02441197+4913423|N30  554|NLTT  8789|NSV   902|PLX  549|PMC 90-93    67|PPM  45428|ROT   367|SAO  38288|SKY#  4109|SPOCS  138|TD1  1607|TYC 3304-2737-1|UBV    2700|UBV M   9113|USNO-B1.0 1392-00066611|WDS J02442+4914A|WEB  2597|[HFE83]  168" 0 0 "HD 16895" "02 44 11.9870" "+49 13 42.411" "High proper-motion Star" F8V 89.87 8.1e-05 4.110000133514404
"* iot Psc" 0 "LHS  3995|*  17 Psc|* iot Psc|AG+05 3403|AKARI-IRC-V1 J2339572+053731|ASCC 1092113|BD+04  5035|CCDM J23399+0538A|Ci 20 1444|CSI+04  5035  1|2E  4749|2E 2337.4+0521|FK5  892|GC 32879|GCRV 14828|GEN# +1.00222368|GJ   904|HD 222368|HIC 116771|HIP 116771|HR  8969|IDS 23348+0505 A|IRAS 23373+0521|IRC +10539|JP11  3642|LFT 1814|LSPM J2339+0537|LTT 16971|2MASS J23395706+0537343|N30 5199|NLTT 57557|NSV 14657|PLX 5724|PLX 5724.00|PMC 90-93   628|PM 23374+0521|PPM 174312|ROT  3432|RX J2339.9+0537|1RXS J233956.8+053736|SAO 128310|SKY# 44741|SPOCS 1028|SRS  30892|TD1 29997|TYC  591-1744-1|UBV   20350|UBV M  27158|USNO-B1.0 0956-00588506|uvby98 100222368|WDS J23399+0538A|WEB 20603|YZ   0  2727|YZ   5 11722|[ZEH2003] RX J2339.9+0537  1" 0 0 "HD 222368" "23 39 57.0413" "+05 37 34.647" "High proper-motion Star" F7V 72.92 2e-05 4.119999885559082
"* omi Vir" 0 "LTT 13353|* omi Vir|*   9 Vir|AG+09 1482|ASCC 1043005|BD+09  2583|EIC   306|FK5  450|GC 16512|GCRV  7248|GEN# +1.00104979|GJ  3703|GSC 00866-01180|HD 104979|HIC  58948|HIP  58948|HR  4608|IRAS 12026+0900|IRC +10250|JP11  2155|LSPM J1205+0843|2MASS J12051252+0843587|MFU 206|N30 2799|NLTT 29541|PLX 2789|PLX 2789.00|PMC 90-93   322|PPM 158495|ROT  1777|SAO 119213|SKY# 22703|TD1 16059|TYC  866-1180-1|UBV   10835|UBV M  17701|USNO-B1.0 0987-00220315|uvby98 100104979|WEB 10494|YZ   9  6014|[L91b] 200" 0 0 "HD 104979" "12 05 12.5404" "+08 43 58.749" "High proper-motion Star" G8IIICN0.5CH1Ba1 19.98 -9.9e-05 4.119999885559082
"* psi Cap" 0 "* psi Cap|*  16 Cap|CD-25 15018|CPD-25  7174|FK5  779|GC 28929|GCRV 13008|GEN# +1.00197692|GJ   805|GSC 06925-01576|HD 197692|HIC 102485|HIP 102485|HR  7936|IRAS 20431-2527|JP11  3270|2MASS J20460572-2516153|N30 4589|PLX 4947|PLX 4947.00|PMC 90-93   548|PPM 271590|RBS  1699|ROT  3027|1RXS J204606.2-251611|SAO 189664|SKY# 39361|SRS  30779|TD1 27212|TYC 6925-1576-1|UBV   17974|UBV M  25135|uvby98 100197692|WEB 18561|YZ 115 14404" 0 0 "HD 197692" "20 46 05.7326" "-25 16 15.231" "High proper-motion Star" F5V 68.13 8.5e-05 4.122000217437744
"*  70 Oph A" 0 "LHS   458|*  70 Oph A|** STF 2272A|ADS 11046 A|ASCC 1153899|BD+02  3482A|CCDM J18055+0230A|CSI+02  3482 10|GCRV 10531|GJ   702 A|HD 165341A|IDS 18004+0232 A|LFT 1390|LSPM J1805+0229a|LTT 15337|NLTT 45899|8pc 196.62A|ROT  3523|TYC  434-5213-1|UBV   15377|USNO-B1.0 0924-00457807|USNO 877|WDS J18055+0230A|Zkh 271" 0 0 "HD 165341A" "18 05 27.371" "+02 29 59.32" "High proper-motion Star" K0V 0.0 -2.4e-05 4.123000144958496
"* eta Cru" 0 "* eta Cru|* eta Cru A|* eta Cru B|** HJ 4501A|AKARI-IRC-V1 J1206529-643649|CCDM J12068-6437A|CEL   4056|CPC 21  2560|CPD-63  2145|CSI-63  2145 41|FK5 2969|GC 16551|GCRV  7264|GEN# +1.00105211|GJ  9388|GJ   455.2|Glazar Cru 206|GSC 08982-04970|HD 105211|HD 105211A|HD 105211B|HIC  59072|HIP  59072|HR  4616|IDS 12017-6403 A|IRSV 1204-6420|JP11  2160|2MASS J12065290-6436494|N30 2807|PLX 2793|PLX 2793.00|PPM 359197|ROT  1780|SAO 251742|SKY# 22745|TD1 16073|TYC 8982-4970-1|UBV   10871|UBV M  17749|uvby98 100105211|WDS J12069-6437A|WEB 10519|WISE J120652.94-643650.5" 0 0 "HD 105211" "12 06 52.8990" "-64 36 49.424" "Spectroscopic binary" F2V 50.62 3.5e-05 4.136000156402588
"* b Oph" 0 "* b Oph|*  44 Oph|CD-24 13337|CPD-24  5895|CSV 101651|FAUST 4148|FK5 1457|GC 23597|GCRV 10071|GEN# +1.00157792|GJ  9591|GJ   673.1|GSC 06825-00462|HD 157792|HIC  85340|HIP  85340|HR  6486|IRAS 17233-2407|JP11  2851|2MASS J17262221-2410308|N30 3882|NSV  8640|PLX 3954|PLX 3954.00|PMC 90-93  1031|PPM 266866|Renson 44360|ROT  2446|SACS 378|SAO 185401|SKY# 31471|SRS  31457|TD1 20407|TYC 6825-462-1|UBV   14855|UBV M  22174|uvby98 100157792|WEB 14412|YZ 114 12026|[B10]  4420|[FBA2002] 222|[SC95] M   7|[SC96] GC  69|[SC96] Mis  451" 0 0 "HD 157792" "17 26 22.2174" "-24 10 31.119" "High proper-motion Star" kA5hA9mF1III 39.22 -0.000124 4.1529998779296875
"* ksi Sco" 0 "* ksi Sco|** STF 1998|ADS  9909|ADS  9909 ABC|AKARI-IRC-V1 J1604221-112222|BD-10  4237|CCDM J16044-1123ABC|CSI-10  4237  4|GC 21593|GCRV 65915|GEN# +1.00144070J|GJ  9540|HD 144069J|HIC  78727|HIP  78727|IDS 15589-1106 ABC|IRAS 16016-1114|PLX 3636|PLX 3636.00|PPM 231150|1RXS J160422.5-112230|SAO 159665|SBC7   559|SBC9 879|TD1 18817|UBV   13606|uvby98 100144070 ABC|WDS J16044-1122AB,C" 0 0 "HD 144069J" "16 04 22.191" "-11 22 22.60" "Spectroscopic binary" F4(V)+F6(V)+G1V 43.0 -0.000121 4.170000076293945
"* rho Gem" 0 "CCDM J07290+3147AB|* rho Gem|*  62 Gem|** A 2124AB|AG+31  773|AKARI-IRC-V1 J0729068+314705|ASCC  576960|BD+32  1562|1C 9.01|CSI+32  1562  1|CSI+32  1562  4|FK5  286|GC  9987|GCRV  4973|GEN# +1.00058946J|GJ   274.0|GJ   274 A|GSC 02452-02167|HD  58946|HIC  36366|HIP  36366|HR  2852|IRAS 07259+3153|JP11  1555|LSPM J0729+3147|LTT 12027|2MASS J07290671+3147043|N30 1675|NLTT 17908|PLX 1760|PMC 90-93   207|PMSC 07227+3159|PPM  72843|Renson 16110|ROT  1206|1RXS J072906.6+314700|SAO  60118|SKY# 13679|SRS  30286|TD1 10170|TYC 2452-2167-1|UBV    7215|UBV M  13291|USNO-B1.0 1217-00152059|uvby98 100058946|WDS J07291+3147AB|WEB  7234" 0 0 "HD 58946" "07 29 06.7188" "+31 47 04.377" "Double or multiple star" F1V 55.41 -1.2e-05 4.179999828338623
"* lam Boo" "NAME Xuange" "NAME Xuange|* lam Boo|*  19 Boo|AG+46 1040|AKARI-IRC-V1 J1416229+460519|ASCC  331916|BD+46  1949|FK5  527|GC 19273|GCRV  8355|GEN# +1.00125162|GJ  3837|HD 125162|HGAM    628|HIC  69732|HIP  69732|HR  5351|IRAS 14144+4619|IRAS F14144+4619|JP11  2493|LSPM J1416+4605|LTT 14190|2MASS J14162308+4605177|N30 3235|NLTT 36818|PLX 3246|PLX 3246.00|PMC 90-93   377|PPM  54024|ROT  2048|SAO  44965|SKY# 26046|TD1 17373|TYC 3472-1264-1|UBV   12565|UBV M  20097|USNO-B1.0 1360-00237162|uvby98 100125162|WEB 12142|WISE J141622.59+460518.9|[DML87] 343" 0 0 "HD 125162" "14 16 23.0188" "+46 05 17.900" "Variable Star of delta Sct type" A0Va_lB 32.94 -2.6e-05 4.179999828338623
"* 110 Her" 0 "LTT 15529|* 110 Her|ADS 11658 A|AG+20 1960|AKARI-IRC-V1 J1845397+203244|ASCC  798000|BD+20  3926|CCDM J18457+2033A|CSI+20  3926  1|2E  4128|2E 1843.5+2029|2EUVE J1845+20.5|EUVE J1845+20.5|FK5  703|GC 25698|GCRV 11212|GEN# +1.00173667A|GJ  9635|GJ   725.2|HD 173667|HIC  92043|HIP  92043|HR  7061|IDS 18414+2027 A|IRAS 18435+2029|IRC +20372|JP11  3018|LSPM J1845+2032|2MASS J18453972+2032466|N30 4163|NLTT 46972|NSV 11323|PLX 4328|PLX 4328.00|PPM 107791|ROT  2661|1RXS J184540.1+203242|SAO  86406|SKY# 34469|SPOCS  813|SRS  30703|TD1 23156|TYC 1591-1918-1|UBV   15962|UBV M  23208|USNO-B1.0 1105-00350863|uvby98 100173667 A|WDS J18457+2033A|WEB 15864|YZ  20  6641|[HFE83] 1233" 0 0 "HD 173667" "18 45 39.7257" "+20 32 46.717" "High proper-motion Star" F6V 52.06 7.8e-05 4.190000057220459
"* eps Cep" 0 "V* eps Cep|* eps Cep|*  23 Cep|** MWT    1|AG+56 1551|ASCC  214904|BD+56  2741|CCDM J22150+5703A|CEL   5458|Ci 20 1349|GC 31135|GCRV 13996|GEN# +1.00211336|GJ  4266|GSC 03990-02431|HD 211336|HIC 109857|HIP 109857|HR  8494|IDS 22113+5633 A|IRAS 22132+5647|IRCO    43|JP11  3466|LSPM J2215+5702|LTT 16515|2MASS J22150213+5702367|NLTT 53329|PLX 5392|PLX 5392.00|PPM  40404|Renson 58660|ROT  3243|SAO  34227|SKY# 42407|SV* SVS    19|TD1 28945|TYC 3990-2431-1|UBV   19056|UBV M  26274|USNO-B1.0 1470-00444256|uvby98 100211336|WDS J22150+5703Aa,Ab|WDS J22150+5703A|WEB 19727" 0 0 "HD 211336" "22 15 02.1953" "+57 02 36.877" "Variable Star of delta Sct type" F0V(Sr) 38.17 -1.6e-05 4.190000057220459
"* gam Dor" 0 "V* gam Dor|* gam Dor|CD-51  1066|CPC  0  2147|CPD-51   524|CSV   6101|FK5  157|GC  5179|GCRV  2458|GEN# +1.00027290|GJ   167.1|GJ  9150|HD  27290|HIC  19893|HIP  19893|HR  1338|IRAS 04147-5136|JP11   877|2MASS J04160159-5129119|N30  883|PLX  952|PLX  952.00|PPM 333343|ROT   629|1RXS J041601.1-512907|SACS  92|SAO 233457|SKY#  6529|TD1  3009|TYC 8075-1796-1|UBV    4167|UBV M  10071|uvby98 100027290|WEB  3801|[CS62] E2  69" 0 0 "HD 27290" "04 16 01.5858" "-51 29 11.940" "Variable Star of gamma Dor type" F1V 48.87 8.4e-05 4.199999809265137
"* tau06 Eri" 0 "LHS  1591|* tau06 Eri|*  27 Eri|AKARI-IRC-V1 J0346508-231502|CD-23  1565|Ci 20  262|CPD-23   414|FK5  140|GC  4547|GCRV  2142|GEN# +1.00023754|GJ   155|HD  23754|HIC  17651|HIP  17651|HR  1173|IRAS 03446-2324|JP11   824|LFT  310|LPM 169|LTT  1781|2MASS J03465090-2314585|N30  778|NLTT 11847|PLX  827|PLX  827.00|PMC 90-93   101|PM 03447-2324|PPM 246687|RAVE J034650.9-231459|ROT   563|SACS  82|SAO 168827|SKY#  5749|SRS  30140|TD1  2533|TYC 6448-1370-1|UBV    3661|UBV M   9712|uvby98 100023754|WEB  3364|YZ 113  1756" 0 0 "HD 23754" "03 46 50.8881" "-23 14 59.004" "High proper-motion Star" F5IV-V 56.73 2.7e-05 4.199999809265137
"* ksi Peg" 0 "LHS  3851|* ksi Peg|* ksi Peg A|*  46 Peg|** HJ  301A|ADS 16261 A|AG+11 2850|AKARI-IRC-V1 J2246417+121018|ASCC  996971|BD+11  4875|BD+11  4875A|CCDM J22467+1211A|Ci 20 1381|CSI+11  4875  1|GC 31778|GCRV 14308|GEN# +1.00215648|GJ   872 A|HD 215648|HIC 112447|HIP 112447|HR  8665|IDS 22417+1139|IRAS 22442+1154|IRC +10522|JP11  3532|LFT 1735|LSPM J2246+1210W|LTT 16693|2MASS J22464156+1210228|NLTT 54819|PLX 5516|PM 22442+1155|PPM 141833|ROT  3316|SAO 108165|SKY# 43286|SPOCS  984|TD1 29336|TYC 1155-2186-1|UBV   19514|UBV M  26609|USNO-B1.0 1021-00758035|uvby98 100215648|WDS J22467+1210A|WEB 20055|WISE J224641.75+121017.0|YZ  11  9091" 0 0 "HD 215648" "22 46 41.5811" "+12 10 22.385" "High proper-motion Star" F6V 61.36 -1.8e-05 4.199999809265137
"* mu. Cet" 0 "*  87 Cet|* mu. Cet|** TOK    1|AG+09  255|ASCC  918632|BD+09   359|CCDM J02449+1007AB|FK5   98|GC  3309|GCRV  1553|GEN# +1.00017094|GJ  9099|HD  17094|HIC  12828|HIP  12828|HR   813|IRAS 02422+0954|JP11   694|LSPM J0244+1006|LTT 10901|2MASS J02445655+1006510|N30  559|NLTT  8864|NSV   909|PLX  558|PLX  558.00|PMC 90-93    70|PPM 118503|Renson 4320|ROT   373|SAO 110723|SBC7    99|SBC9 143|SKY#  4126|SRS  30098|TD1  1630|TYC  643-937-1|UBV    2720|UBV M   9131|USNO-B1.0 1001-00024827|uvby98 100017094|WDS J02449+1007Aa,Ab|WEB  2606|YZ   9  1007" 0 0 "HD 17094" "02 44 56.5409" "+10 06 50.908" "Variable Star of delta Sct type" A9IIIp 38.8 0.000101 4.199999809265137
"* gam Pav" 0 "LHS  3674|* gam Pav|AKARI-IRC-V1 J2126267-652152|CD-65  2751|Ci 20 1280|CPC 21  4903|CPD-65  3918|CSV 102086|FK5  805|GC 29979|GCRV 13468|GEN# +1.00203608|GJ   827|HD 203608|HIC 105858|HIP 105858|HR  8181|IRAS 21223-6535|IRAS F21223-6535|JP11  3344|LFT 1630|LPM 780|LTT  8510|2MASS J21262662-6521578|N30 4724|NLTT 51220|NSV 13689|PLX 5152|PLX 5152.00|PM 21223-6536|PPM 365174|ROT  3116|SAO 254999|SKY# 40867|TD1 28016|UBV   18453|UBV M  25659|uvby98 100203608|WEB 19198|WISE J212626.99-652149.2|Zkh 318" 0 0 "HD 203608" "21 26 26.6048" "-65 21 58.314" "High proper-motion Star" F9VFe-1.4CH-0.7 107.97 -0.000102 4.21999979019165
"* zet Tuc" 0 "LHS     5|* zet Tuc|AKARI-IRC-V1 J0020061-645221|Ci 20   22|CPC 21    53|CPD-65    13|FK5   10|GC   401|GCRV   185|GEN# +1.00001581|GJ    17|HD   1581|HIC   1599|HIP   1599|HR    77|IRAS 00176-6509|IRAS F00176-6509|JP11   371|LFT   36|LPM  16|LTT   167|2MASS J00200446-6452282|N30   57|NLTT  1045|PLX   54|PLX   54.00|PM 00175-6510|PPM 351761|ROT    82|SAO 248163|SKY#   585|SPOCS   14|TD1   161|TYC 8843-1706-1|UBV     236|UBV M   7307|uvby98 100001581|WEB   286|WISE J002006.98-645216.9|Zkh   8" 0 0 "HD 1581" "00 20 04.2599" "-64 52 29.254" "High proper-motion Star" F9.5V 116.46 2.9e-05 4.230000019073486
"* i Cen" 0 "* i Cen|*   1 Cen|AKARI-IRC-V1 J1345409-330238|CD-32  9603|Ci 20  800|CPC 17  6990|CPD-32  3479|EXO 1342.8-3247|FK5  506|GC 18593|GCRV  8121|GEN# +1.00119756|GJ  9459|GJ   525.1|HD 119756|HIC  67153|HIP  67153|HR  5168|IRAS 13428-3247|JP11  2420|LTT  5342|2MASS J13454130-3302372|N30 3132|NLTT 35111|NSV 19951|PLX 3132|PLX 3132.00|PMC 90-93   360|PPM 291783|2RE J1345-330|2RE J134543-330249|RE J134542-330239|RE J1345-330|ROT  1990|1RXS J134541.5-330232|SACS 298|SAO 204812|SBC7   492|SBC9 777|SKY# 25264|SRS  30506|TD1 17029|TYC 7270-2399-1|UBV   12283|UBV M  19687|uvby98 100119756|WEB 11823" 0 0 "HD 119756" "13 45 41.2448" "-33 02 37.399" "Spectroscopic binary" F2V 51.54 -7.2e-05 4.230000019073486
"* psi01 Aqr" 0 "LTT  9437|*  91 Aqr|* psi01 Aqr|ADS 16633 A|BD-09  6156|CCDM J23159-0905A|CSI-09  6156  1|FK5 1608|GC 32374|GCRV 14585|GEN# +1.00219449|GJ   893.2 A|GJ  9815 A|HD 219449|HERZ  3063|HIC 114855|HIP 114855|HR  8841|IDS 23106-0938 A|IRAS 23132-0921|IRC -10596|N30 5111|NLTT 56282|PLX 5625|PMC 90-93  1144|PMSC 23106-0938A|PPM 207344|RAFGL 3054|ROT  3380|SACS 503|SAO 146598|SKY# 44100|SKY# 44097|TD1 29723|TYC 5821-1480-1|UBV M  26915|UBV   19893|WDS J23159-0905A|WEB 20357|YZ   0  4844|YZ  99  8260|[GS83] 119" 0 0 "HD 219449" "23 15 53.4948" "-09 05 15.854" "High proper-motion Star" K1-IIIFe-0.5 21.77 -8.6e-05 4.25
"* bet Com" 0 "LHS   348|* bet Com|*  43 Com|** STT  578A|AG+28 1306|ASCC  686177|BD+28  2193|CCDM J13118+2753A|Ci 20  765|CSI+28  2193  1|2E  2990|2E 1309.5+2807|1ES 1309+28.1|2EUVE J1311+27.8|EUVE J1311+27.8|FAUST 3706|FK5  492|GC 17874|GCRV  7850|GEN# +1.00114710|GJ   502|HD 114710|HIC  64394|HIP  64394|HR  4983|IDS 13072+2823 A|IRAS 13095+2808|IRC +30246|JP11  2366|LFT  978|LSPM J1311+2752|LTT 13815|2MASS J13115238+2752411|N30 3027|NLTT 33217|PLX 3015|PLX 3015.00|PMC 90-93   349|PM 13095+2808|PPM 102444|RBS  1229|ROT  1942|RX J1311.8+2752|1RXS J131152.9+275242|SAO  82706|SKY# 24404|SPOCS  553|SRS  30492|TD1 16693|TYC 1996-2400-1|UBV   11934|USNO-B1.0 1178-00276810|uvby98 100114710|WDS J13119+2753A|WEB 11381|Weis 44447|YZ  28  6390|Zkh 193|[BOA98] 53|[ZEH2003] RX J1311.8+2752  1" 0 0 "HD 114710" "13 11 52.3937" "+27 52 41.453" "High proper-motion Star" F9.5V 109.54 1.8e-05 4.25
"* bet CVn" "NAME Chara" "NAME Chara|*   8 CVn|* bet CVn|** BU 1433A|** BNU    4|AG+41 1128|ASCC  409308|BD+42  2321|CCDM J12337+4121AB|Ci 20  718|1E 1231.3+4137|FK5  470|GC 17127|GCRV  7563|GEN# +1.00109358|GJ   475|HD 109358|HIC  61317|HIP  61317|HR  4785|IRAS 12313+4137|IRC +40236|JP11  2236|LFT  924|LHS  2579|LSPM J1233+4121|LTT 13552|2MASS J12334454+4121270|N30 2905|NLTT 31117|NSV  5725|PLX 2895|PLX 2895.00|PMC 90-93   334|PPM  53064|RAFGL 4852S|ROT  1842|1RXS J123341.3+412133|SAO  44230|SBC7   466|SKY# 23491|SPOCS  537|TD1 16363|TYC 3020-2541-1|UBV M  18362|UBV   11286|USNO-B1.0 1313-00232014|uvby98 100109358|WDS J12337+4121Aa,Ab|WDS J12337+4121A|WEB 10914|Zkh 181" 0 0 "HD 109358" "12 33 44.5448" "+41 21 26.924" "Spectroscopic binary" G0V 118.49 2.2e-05 4.25
"* kap Tuc" 0 "CCDM J01157-6852AB|* kap Tuc|** HJ 3423AB|CD-69    52|Ci 20   91|CPC 21.1   188|CPD-69    45|CSI-69    45 43|GEN# +1.00007788J|GJ    55.3|GJ  9049|HD   7788|HIC   5896|HIP   5896|HR   377|IRAS 01140-6908|JP11   488|2MASS J01154602-6852331|PLX  264|PPM 352298|RBS   171|RX J011545.7-685221|1RXS J011545.7-685221|SKY#  1911|TD1   740|UBV    1374|UBV    1375|uvby98 100007788|WDS J01158-6853AB|WEB  1340" 0 0 "HD 7788" "01 15 46.1622" "-68 52 33.335" "Double or multiple star" F6V+K1V 47.72 2.6e-05 4.25
"* ksi UMa A" 0 "HD  98231|* ksi UMa A|*  53 UMa A|** STF 1523A|ADS  8119 A|BD+32  2132A|CCDM J11182+3132A|CSI+32  2132  1|GCRV  6920|GJ   423 A|GJ   423 C|HR  4375|IDS 11128+3206 A|LFT  790|LHS  2390|LSPM J1118+3131a|LTT 13045|NLTT 26920|PMSC 11128+3205A|PMSC 11128+3205Aab|ROT  1680|SBC7   428|SBC9 668|TYC 2520-2634-1|WDS J11182+3132A|WEB  9947|Zkh 153" 0 0 "HD 98231" "11 18 10.902" "+31 31 44.98" "Spectroscopic binary" F8.5:V 0.0 -5.2e-05 4.263999938964844
"* n Cen" 0 "* n Cen|CD-39  7893|CPC 18  6110|CPD-39  5755|FAUST 3545|FK5  482|GC 17489|GCRV  7710|GEN# +1.00111968|GJ  9422|GJ   488.1|GSC 07776-01664|HD 111968|HIC  62896|HIP  62896|HR  4889|IRAS 12506-3954|JP11  2315|2MASS J12532619-4010440|N30 2969|PLX 2958|PLX 2958.00|PMC 90-93   341|PPM 317899|ROT  1901|SACS 279|SAO 203907|SKY# 23968|SRS  30482|TD1 16527|TYC 7776-1664-1|UBV   11598|UBV M  18772|uvby98 100111968|WEB 11152|[BBW2000] FC  46" 0 0 "HD 111968" "12 53 26.2000" "-40 10 43.944" "High proper-motion Star" A4IV 21.95 -8e-06 4.269999980926514
"* e Eri" 0 "LHS    19|* e Eri|*  82 Eri|AC2000 3488626|AKARI-IRC-V1 J0319577-430406|CD-43  1028|Ci 20  227|CPC  0  1580|CPD-43   354|FK5  119|GC  4000|GCRV  1851|GEN# +1.00020794|GJ   139|HD  20794|HIC  15510|HIP  15510|HR  1008|IRAS 03180-4315|IRAS F03180-4315|JP11   773|LFT  277|LPM 147|LTT  1583|2MASS J03195563-4304112|N30  684|NLTT 10637|PLX  703|PLX  703.00|PM 03179-4316|PPM 307533|1RXS J031954.5-430417|SAO 216263|SKY#  4999|SPOCS  162|TD1  2110|TYC 7567-1183-1|UBV    3229|UBV M   9464|uvby98 100020794|WEB  2978|Zkh  50" 0 0 "HD 20794" "03 19 55.6509" "-43 04 11.217" "High proper-motion Star" G6V 165.47 0.000292 4.269999980926514
"* mu.01 Boo" "NAME Alkalurops" "CCDM J15245+3722A|* mu.01 Boo|*  51 Boo|* mu. Boo|** CHR  181|** STFA   28A|ADS  9626 A|AG+37 1409|ASCC  498542|BD+37  2636|FK5  568|GC 20724|GCRV  8919|GEN# +1.00137391|GJ  3903 A|GSC 02570-01521|HD 137391|HIC  75411|HIP  75411|HR  5733|IRAS 15225+3733|JP11  2601|LSPM J1524+3722|2MASS J15242944+3722380|N30 3470|NAME Alkalurops|NSV  7063|PLX 3483|PMC 90-93   402|PPM  78563|Renson 39052|ROT  2182|SAO  64686|SKY# 27889|SRS  30568|TD1 18226|TYC 2570-1521-1|UBV   13255|UBV M  20764|USNO-B1.0 1273-00289313|uvby98 100137391|WDS J15245+3723Aa,Ab|WDS J15245+3723A|WEB 12864|[HFE83] 1101" 0 0 "HD 137391" "15 24 29.4283" "+37 22 37.757" "Double or multiple star" F0IV 28.83 -2.9e-05 4.296000003814697
